drawing_category,location,age,participant_id,distance_cat_site,recognized,target_similarity
tree,New Delhi,6,OX199,0.0361328125,True,0.28369140625
house,New Delhi,6,OX199,0.09375,False,0.26123046875
cat,New Delhi,6,OX199,0.04931640625,False,0.27783203125
car,New Delhi,6,OX199,0.04248046875,True,0.294921875
bike,New Delhi,6,OX199,0.02783203125,False,0.281494140625
chair,New Delhi,6,OX199,0.060546875,False,0.269775390625
watch,New Delhi,6,OX199,0.06787109375,False,0.26708984375
rabbit,New Delhi,6,OX199,0.03369140625,True,0.303466796875
cup,New Delhi,6,OX199,0.07080078125,True,0.277099609375
airplane,New Delhi,6,OX199,0.041015625,False,0.255126953125
bird,New Delhi,6,OX199,0.04833984375,False,0.255615234375
hat,New Delhi,6,OX199,0.03125,True,0.279052734375
car,New Delhi,6,FE231,0.0390625,True,0.296142578125
airplane,New Delhi,6,FE231,0.0556640625,False,0.2744140625
bike,New Delhi,6,FE231,0.0400390625,False,0.271240234375
tree,New Delhi,6,FE231,0.072265625,True,0.288818359375
bird,New Delhi,6,FE231,0.041015625,False,0.263671875
watch,New Delhi,6,FE231,0.06494140625,True,0.349365234375
cat,New Delhi,6,FE231,0.03857421875,False,0.2449951171875
chair,New Delhi,6,FE231,0.05810546875,True,0.303466796875
hat,New Delhi,6,FE231,0.041015625,False,0.286376953125
cup,New Delhi,6,FE231,0.03955078125,False,0.276611328125
house,New Delhi,6,FE231,0.0283203125,True,0.324462890625
rabbit,New Delhi,6,FE231,0.05810546875,False,0.283935546875
chair,New Delhi,6,JZ006,0.03955078125,False,0.281494140625
rabbit,New Delhi,6,JZ006,0.05419921875,True,0.273193359375
bike,New Delhi,6,JZ006,0.087890625,False,0.266845703125
tree,New Delhi,6,JZ006,0.08154296875,True,0.26025390625
car,New Delhi,6,JZ006,0.04638671875,False,0.248291015625
cup,New Delhi,6,JZ006,0.029296875,True,0.321533203125
cat,New Delhi,6,JZ006,0.05419921875,False,0.25634765625
house,New Delhi,6,JZ006,0.07958984375,False,0.246826171875
watch,New Delhi,6,JZ006,0.072265625,False,0.26513671875
bird,New Delhi,6,JZ006,0.06982421875,False,0.2529296875
hat,New Delhi,6,JZ006,0.072265625,False,0.282470703125
airplane,New Delhi,6,JZ006,0.06689453125,False,0.25927734375
chair,New Delhi,6,NL525,0.06005859375,True,0.29931640625
bird,New Delhi,6,NL525,0.04833984375,False,0.279052734375
cat,New Delhi,6,NL525,0.1005859375,False,0.24072265625
house,New Delhi,6,NL525,0.056640625,False,0.28857421875
hat,New Delhi,6,NL525,0.0498046875,True,0.3193359375
watch,New Delhi,6,NL525,0.05419921875,True,0.3095703125
tree,New Delhi,6,NL525,0.05908203125,True,0.281982421875
car,New Delhi,6,NL525,0.04541015625,False,0.3017578125
rabbit,New Delhi,6,NL525,0.048828125,False,0.2381591796875
airplane,New Delhi,6,NL525,0.06884765625,False,0.283203125
cup,New Delhi,6,NL525,0.0400390625,False,0.30419921875
bike,New Delhi,6,NL525,0.1015625,False,0.2978515625
watch,New Delhi,5,SD323,0.0625,True,0.299072265625
chair,New Delhi,5,SD323,0.08056640625,True,0.304931640625
tree,New Delhi,5,SD323,0.029296875,True,0.29052734375
bird,New Delhi,5,SD323,0.09716796875,False,0.231201171875
car,New Delhi,5,SD323,0.02685546875,True,0.304443359375
cup,New Delhi,5,SD323,0.05419921875,False,0.2783203125
house,New Delhi,5,SD323,0.04296875,True,0.322021484375
hat,New Delhi,5,SD323,0.03271484375,True,0.287353515625
airplane,New Delhi,5,SD323,0.0595703125,True,0.3212890625
cat,New Delhi,5,SD323,0.03857421875,False,0.2435302734375
tree,New Delhi,5,HJ747,0.0458984375,True,0.298095703125
watch,New Delhi,5,HJ747,0.04052734375,True,0.289794921875
cup,New Delhi,5,HJ747,0.02392578125,True,0.31689453125
house,New Delhi,5,HJ747,0.04150390625,False,0.265380859375
bike,New Delhi,5,HJ747,0.0302734375,True,0.306640625
chair,New Delhi,5,HJ747,0.0634765625,True,0.29541015625
rabbit,New Delhi,5,HJ747,0.0478515625,True,0.3076171875
cat,New Delhi,5,HJ747,0.04296875,False,0.257568359375
airplane,New Delhi,5,HJ747,0.07568359375,False,0.255615234375
car,New Delhi,5,HJ747,0.08642578125,True,0.29736328125
bird,New Delhi,5,HJ747,0.09375,False,0.24853515625
hat,New Delhi,5,HJ747,0.03369140625,False,0.286865234375
chair,New Delhi,5,IB373,0.03564453125,True,0.27783203125
car,New Delhi,5,IB373,0.080078125,True,0.337158203125
cat,New Delhi,5,IB373,0.06494140625,False,0.2347412109375
house,New Delhi,5,IB373,0.0419921875,True,0.3125
rabbit,New Delhi,5,IB373,0.05908203125,False,0.257568359375
hat,New Delhi,5,IB373,0.07470703125,True,0.307373046875
watch,New Delhi,5,IB373,0.07177734375,True,0.29296875
tree,New Delhi,5,IB373,0.09912109375,False,0.246337890625
cup,New Delhi,5,IB373,0.07958984375,True,0.3056640625
airplane,New Delhi,5,IB373,0.03369140625,False,0.27685546875
bird,New Delhi,5,IB373,0.10107421875,True,0.283203125
bike,New Delhi,5,IB373,0.048828125,False,0.301513671875
house,New Delhi,5,VC407,0.05908203125,False,0.279541015625
cup,New Delhi,5,VC407,0.0634765625,True,0.327392578125
rabbit,New Delhi,5,VC407,0.04931640625,False,0.259765625
tree,New Delhi,5,VC407,0.02880859375,True,0.314697265625
airplane,New Delhi,5,VC407,0.0439453125,False,0.264892578125
cat,New Delhi,5,VC407,0.0400390625,False,0.25634765625
bike,New Delhi,5,VC407,0.04931640625,False,0.248779296875
hat,New Delhi,5,VC407,0.05908203125,False,0.278564453125
car,New Delhi,5,VC407,0.04736328125,False,0.298828125
bird,New Delhi,5,VC407,0.04833984375,False,0.254638671875
watch,New Delhi,5,VC407,0.05419921875,True,0.291259765625
rabbit,New Delhi,5,JE063,0.0703125,True,0.2548828125
cat,New Delhi,5,JE063,0.064453125,False,0.2445068359375
bird,New Delhi,5,JE063,0.06494140625,False,0.281005859375
car,New Delhi,5,JE063,0.078125,True,0.296142578125
watch,New Delhi,5,JE063,0.09228515625,False,0.251708984375
bike,New Delhi,5,JE063,0.10009765625,False,0.252197265625
house,New Delhi,5,JE063,0.04833984375,True,0.333740234375
cup,New Delhi,5,JE063,0.037109375,False,0.278076171875
airplane,New Delhi,5,JE063,0.05712890625,False,0.281005859375
chair,New Delhi,5,JE063,0.04296875,True,0.280517578125
hat,New Delhi,5,JE063,0.0380859375,True,0.29541015625
tree,New Delhi,5,JE063,0.03955078125,True,0.28759765625
airplane,New Delhi,7,FU499,0.07763671875,False,0.234375
cat,New Delhi,7,FU499,0.03955078125,True,0.30224609375
tree,New Delhi,7,FU499,0.02880859375,True,0.2900390625
watch,New Delhi,7,FU499,0.09033203125,False,0.2578125
car,New Delhi,7,FU499,0.060546875,True,0.310302734375
house,New Delhi,7,FU499,0.06982421875,False,0.273681640625
rabbit,New Delhi,7,FU499,0.0859375,False,0.260986328125
cup,New Delhi,7,FU499,0.08544921875,False,0.2724609375
hat,New Delhi,7,FU499,0.03466796875,True,0.291748046875
house,New Delhi,6,NJ923,0.0419921875,True,0.338134765625
car,New Delhi,6,NJ923,0.03564453125,False,0.285400390625
airplane,New Delhi,6,NJ923,0.048828125,False,0.29443359375
hat,New Delhi,6,NJ923,0.048828125,False,0.29345703125
watch,New Delhi,6,NJ923,0.10009765625,True,0.35107421875
cup,New Delhi,6,NJ923,0.07470703125,True,0.308349609375
bird,New Delhi,6,NJ923,0.05712890625,False,0.257080078125
chair,New Delhi,6,NJ923,0.10205078125,False,0.2353515625
cat,New Delhi,6,NJ923,0.05126953125,False,0.2919921875
rabbit,New Delhi,6,NJ923,0.072265625,False,0.279296875
bike,New Delhi,6,NJ923,0.02734375,False,0.26318359375
tree,New Delhi,6,NJ923,0.0390625,True,0.309326171875
house,New Delhi,7,BK564,0.04296875,True,0.32275390625
airplane,New Delhi,7,BK564,0.0517578125,False,0.26416015625
bike,New Delhi,7,BK564,0.07958984375,False,0.278564453125
cup,New Delhi,7,BK564,0.0712890625,False,0.2451171875
bird,New Delhi,7,BK564,0.0576171875,False,0.275390625
tree,New Delhi,7,BK564,0.0498046875,False,0.2578125
rabbit,New Delhi,7,BK564,0.0576171875,True,0.28564453125
cat,New Delhi,7,BK564,0.0380859375,True,0.3046875
car,New Delhi,7,BK564,0.044921875,True,0.3271484375
watch,New Delhi,7,BK564,0.0693359375,True,0.355712890625
chair,New Delhi,7,BK564,0.05126953125,True,0.335693359375
hat,New Delhi,7,BK564,0.06884765625,True,0.31103515625
cup,New Delhi,6,RJ732,0.06103515625,True,0.3447265625
rabbit,New Delhi,6,RJ732,0.0419921875,False,0.249755859375
airplane,New Delhi,6,RJ732,0.0400390625,True,0.316162109375
tree,New Delhi,6,RJ732,0.0302734375,True,0.2939453125
house,New Delhi,6,RJ732,0.03857421875,True,0.33056640625
cat,New Delhi,6,RJ732,0.05712890625,False,0.234375
hat,New Delhi,6,RJ732,0.03857421875,True,0.346435546875
car,New Delhi,6,RJ732,0.07373046875,True,0.33251953125
chair,New Delhi,6,RJ732,0.04931640625,True,0.2861328125
bird,New Delhi,6,RJ732,0.0439453125,True,0.274169921875
bike,New Delhi,6,RJ732,0.0751953125,True,0.3134765625
watch,New Delhi,6,RJ732,0.05615234375,True,0.30029296875
chair,New Delhi,6,VO998,0.03515625,False,0.306640625
house,New Delhi,6,VO998,0.0703125,True,0.333984375
airplane,New Delhi,6,VO998,0.04638671875,False,0.275146484375
car,New Delhi,6,VO998,0.044921875,False,0.283935546875
cup,New Delhi,6,VO998,0.09716796875,False,0.282470703125
hat,New Delhi,6,VO998,0.109375,True,0.294921875
bird,New Delhi,6,VO998,0.03466796875,False,0.281494140625
watch,New Delhi,6,VO998,0.068359375,False,0.29248046875
tree,New Delhi,6,VO998,0.04638671875,False,0.260498046875
cat,New Delhi,6,VO998,0.0400390625,True,0.302734375
rabbit,New Delhi,6,VO998,0.06396484375,False,0.253662109375
bike,New Delhi,6,VO998,0.05078125,False,0.2423095703125
hat,New Delhi,7,ET052,0.09619140625,True,0.300537109375
tree,New Delhi,7,ET052,0.05224609375,False,0.2489013671875
bird,New Delhi,7,ET052,0.0595703125,False,0.254150390625
car,New Delhi,7,ET052,0.0517578125,False,0.283935546875
watch,New Delhi,7,ET052,0.03271484375,True,0.314453125
rabbit,New Delhi,7,ET052,0.044921875,True,0.306884765625
cat,New Delhi,7,ET052,0.0390625,True,0.30078125
chair,New Delhi,7,ET052,0.04345703125,True,0.32861328125
airplane,New Delhi,7,ET052,0.06396484375,True,0.265625
house,New Delhi,7,ET052,0.056640625,True,0.3291015625
bike,New Delhi,7,ET052,0.05078125,False,0.278564453125
cup,New Delhi,7,ET052,0.0927734375,False,0.265625
house,New Delhi,6,RN154,0.0546875,False,0.28759765625
car,New Delhi,6,RN154,0.0810546875,False,0.237060546875
hat,New Delhi,6,RN154,0.13525390625,False,0.28369140625
watch,New Delhi,6,RN154,0.06640625,True,0.3125
tree,New Delhi,6,RN154,0.05419921875,True,0.282958984375
cup,New Delhi,6,RN154,0.0302734375,True,0.2900390625
cat,New Delhi,6,RN154,0.0712890625,True,0.305908203125
airplane,New Delhi,6,RN154,0.04931640625,False,0.296875
rabbit,New Delhi,6,RN154,0.0400390625,False,0.2783203125
chair,New Delhi,6,RN154,0.10205078125,True,0.28271484375
bird,New Delhi,6,RN154,0.0458984375,True,0.255615234375
bike,New Delhi,6,RN154,0.0634765625,False,0.2607421875
bike,New Delhi,6,VP855,0.07470703125,False,0.296142578125
airplane,New Delhi,6,VP855,0.0439453125,False,0.288330078125
cat,New Delhi,6,VP855,0.0419921875,True,0.2978515625
watch,New Delhi,6,VP855,0.130859375,True,0.332275390625
hat,New Delhi,6,VP855,0.04931640625,True,0.321044921875
house,New Delhi,6,VP855,0.03955078125,True,0.34326171875
chair,New Delhi,6,VP855,0.0556640625,True,0.29296875
bird,New Delhi,6,VP855,0.05126953125,False,0.24560546875
car,New Delhi,6,VP855,0.083984375,False,0.2491455078125
rabbit,New Delhi,6,VP855,0.044921875,True,0.31396484375
tree,New Delhi,6,VP855,0.052734375,False,0.2479248046875
cup,New Delhi,6,VP855,0.0771484375,False,0.268798828125
bike,New Delhi,6,YQ846,0.07763671875,False,0.288818359375
chair,New Delhi,6,YQ846,0.0595703125,False,0.268798828125
bird,New Delhi,6,YQ846,0.0576171875,False,0.25927734375
watch,New Delhi,6,YQ846,0.0576171875,True,0.31201171875
car,New Delhi,6,YQ846,0.0986328125,True,0.301025390625
cup,New Delhi,6,YQ846,0.09130859375,False,0.25341796875
cat,New Delhi,6,YQ846,0.056640625,True,0.2998046875
house,New Delhi,6,YQ846,0.0546875,True,0.30908203125
tree,New Delhi,6,YQ846,0.0302734375,True,0.2880859375
rabbit,New Delhi,6,YQ846,0.04833984375,False,0.2462158203125
airplane,New Delhi,6,YQ846,0.04345703125,False,0.283203125
hat,New Delhi,6,YQ846,0.025390625,True,0.309814453125
cup,New Delhi,7,HI545,0.033203125,True,0.30517578125
watch,New Delhi,7,HI545,0.04052734375,True,0.3095703125
cat,New Delhi,7,HI545,0.06005859375,True,0.29345703125
chair,New Delhi,7,HI545,0.03515625,True,0.343994140625
bike,New Delhi,7,HI545,0.06005859375,False,0.30615234375
rabbit,New Delhi,7,HI545,0.07861328125,True,0.296630859375
airplane,New Delhi,7,HI545,0.04931640625,True,0.2626953125
house,New Delhi,7,HI545,0.03662109375,True,0.314697265625
tree,New Delhi,7,HI545,0.078125,False,0.2493896484375
hat,New Delhi,7,HI545,0.0498046875,True,0.277587890625
car,New Delhi,7,HI545,0.0595703125,True,0.3017578125
bird,New Delhi,7,HI545,0.05322265625,False,0.257080078125
watch,New Delhi,6,PI194,0.06884765625,True,0.2900390625
cup,New Delhi,6,PI194,0.07763671875,True,0.3154296875
cat,New Delhi,6,PI194,0.10595703125,False,0.233642578125
bird,New Delhi,6,PI194,0.083984375,True,0.299072265625
tree,New Delhi,6,PI194,0.0439453125,True,0.332763671875
bike,New Delhi,6,PI194,0.068359375,False,0.293701171875
hat,New Delhi,6,PI194,0.04931640625,True,0.2568359375
airplane,New Delhi,6,PI194,0.0419921875,True,0.26611328125
rabbit,New Delhi,6,PI194,0.09814453125,False,0.275390625
car,New Delhi,6,PI194,0.05810546875,False,0.2462158203125
chair,New Delhi,6,PI194,0.06494140625,False,0.2408447265625
house,New Delhi,6,PI194,0.05078125,True,0.32470703125
bird,New Delhi,6,JK205,0.05029296875,False,0.2362060546875
airplane,New Delhi,6,JK205,0.03662109375,False,0.276611328125
car,New Delhi,6,JK205,0.04052734375,False,0.26171875
watch,New Delhi,6,JK205,0.0576171875,True,0.311767578125
bike,New Delhi,6,JK205,0.05419921875,False,0.277587890625
cup,New Delhi,6,JK205,0.06298828125,True,0.317626953125
hat,New Delhi,6,JK205,0.12255859375,True,0.26220703125
tree,New Delhi,6,JK205,0.033203125,True,0.29833984375
chair,New Delhi,6,JK205,0.0322265625,False,0.28466796875
cat,New Delhi,6,JK205,0.05517578125,False,0.288330078125
rabbit,New Delhi,6,JK205,0.0751953125,False,0.2423095703125
house,New Delhi,6,JK205,0.02978515625,True,0.3203125
house,New Delhi,5,JQ393,0.04736328125,True,0.304931640625
cat,New Delhi,5,JQ393,0.0693359375,False,0.2376708984375
bike,New Delhi,5,JQ393,0.060546875,False,0.282958984375
hat,New Delhi,5,JQ393,0.04833984375,False,0.271728515625
chair,New Delhi,5,JQ393,0.0546875,True,0.29931640625
bird,New Delhi,5,JQ393,0.05859375,True,0.30810546875
cup,New Delhi,5,JQ393,0.04443359375,False,0.286865234375
car,New Delhi,5,JQ393,0.06787109375,False,0.25537109375
rabbit,New Delhi,5,JQ393,0.0537109375,False,0.266845703125
airplane,New Delhi,5,JQ393,0.05029296875,False,0.264404296875
watch,New Delhi,5,JQ393,0.05126953125,True,0.29736328125
tree,New Delhi,5,JQ393,0.0322265625,False,0.2587890625
tree,New Delhi,5,FU297,0.0390625,False,0.26953125
watch,New Delhi,5,FU297,0.02880859375,True,0.311279296875
cup,New Delhi,5,FU297,0.03369140625,False,0.277099609375
car,New Delhi,5,FU297,0.0419921875,True,0.2939453125
hat,New Delhi,5,FU297,0.03125,True,0.270751953125
rabbit,New Delhi,5,FU297,0.0498046875,True,0.28466796875
cat,New Delhi,5,FU297,0.03857421875,False,0.2880859375
chair,New Delhi,5,FU297,0.02197265625,False,0.28125
house,New Delhi,5,FU297,0.07177734375,False,0.270263671875
bike,New Delhi,5,FU297,0.0556640625,False,0.25146484375
airplane,New Delhi,5,FU297,0.06494140625,False,0.2452392578125
cat,New Delhi,5,QG210,0.06591796875,False,0.250244140625
bike,New Delhi,5,QG210,0.0751953125,False,0.2486572265625
airplane,New Delhi,5,QG210,0.0458984375,False,0.251708984375
chair,New Delhi,5,QG210,0.04248046875,False,0.259033203125
house,New Delhi,5,QG210,0.07763671875,False,0.2393798828125
cup,New Delhi,5,QG210,0.0498046875,False,0.2900390625
hat,New Delhi,5,QG210,0.06591796875,False,0.2646484375
bird,New Delhi,5,QG210,0.078125,False,0.216552734375
rabbit,New Delhi,5,QG210,0.0458984375,False,0.26708984375
watch,New Delhi,5,QG210,0.037109375,True,0.27783203125
tree,New Delhi,5,QG210,0.04296875,False,0.255126953125
car,New Delhi,5,QG210,0.05419921875,False,0.2479248046875
tree,New Delhi,7,UA721,0.044921875,False,0.260009765625
hat,New Delhi,7,UA721,0.03271484375,False,0.2783203125
car,New Delhi,7,UA721,0.06591796875,False,0.246826171875
chair,New Delhi,7,UA721,0.06689453125,False,0.2496337890625
rabbit,New Delhi,7,UA721,0.064453125,False,0.2265625
airplane,New Delhi,7,UA721,0.05029296875,False,0.271484375
house,New Delhi,7,UA721,0.03564453125,False,0.292236328125
cat,New Delhi,7,UA721,0.04736328125,False,0.25146484375
cup,New Delhi,7,UA721,0.0546875,False,0.2384033203125
bike,New Delhi,7,UA721,0.05615234375,False,0.249267578125
bird,New Delhi,7,UA721,0.078125,False,0.2320556640625
watch,New Delhi,7,UA721,0.05517578125,True,0.272216796875
hat,New Delhi,5,PI385,0.0341796875,True,0.268798828125
cup,New Delhi,5,PI385,0.0478515625,False,0.248779296875
tree,New Delhi,5,PI385,0.1171875,True,0.2406005859375
rabbit,New Delhi,5,PI385,0.0537109375,False,0.2476806640625
bike,New Delhi,5,PI385,0.06787109375,False,0.2349853515625
watch,New Delhi,5,PI385,0.13134765625,False,0.239013671875
bird,New Delhi,6,NB364,0.05615234375,False,0.269775390625
tree,New Delhi,6,NB364,0.09326171875,False,0.26025390625
house,New Delhi,6,NB364,0.06591796875,False,0.271728515625
bike,New Delhi,6,NB364,0.04443359375,False,0.260986328125
car,New Delhi,6,NB364,0.046875,False,0.26611328125
chair,New Delhi,6,NB364,0.041015625,False,0.292724609375
airplane,New Delhi,6,NB364,0.05908203125,False,0.2451171875
rabbit,New Delhi,6,NB364,0.05224609375,True,0.309814453125
cup,New Delhi,6,NB364,0.03125,False,0.2919921875
cat,New Delhi,6,NB364,0.0361328125,True,0.280029296875
watch,New Delhi,6,NB364,0.12158203125,False,0.2349853515625
chair,New Delhi,4,DG996,0.0888671875,False,0.2412109375
cat,New Delhi,4,DG996,0.130859375,False,0.257080078125
rabbit,New Delhi,4,DG996,0.125,False,0.2384033203125
bike,New Delhi,4,DG996,0.09423828125,False,0.2283935546875
hat,New Delhi,4,DG996,0.04931640625,True,0.281494140625
car,New Delhi,4,DG996,0.13671875,False,0.2216796875
car,New Delhi,5,AX426,0.06396484375,True,0.31591796875
cat,New Delhi,5,AX426,0.07421875,False,0.2293701171875
house,New Delhi,5,AX426,0.044921875,True,0.29736328125
cup,New Delhi,5,AX426,0.029296875,True,0.31396484375
hat,New Delhi,5,AX426,0.03955078125,True,0.2939453125
bike,New Delhi,5,AX426,0.1015625,False,0.22412109375
airplane,New Delhi,5,AX426,0.04736328125,False,0.259765625
bird,New Delhi,5,AX426,0.0751953125,False,0.2381591796875
rabbit,New Delhi,5,AX426,0.076171875,False,0.26708984375
tree,New Delhi,5,AX426,0.06103515625,False,0.2471923828125
watch,New Delhi,5,AX426,0.09130859375,False,0.2457275390625
chair,New Delhi,5,AX426,0.04931640625,False,0.263916015625
chair,New Delhi,4,BK548,0.0458984375,False,0.2666015625
bike,New Delhi,4,BK548,0.06982421875,False,0.2283935546875
car,New Delhi,4,BK548,0.0869140625,False,0.23583984375
tree,New Delhi,4,BK548,0.08251953125,True,0.301513671875
house,New Delhi,4,BK548,0.04638671875,False,0.2734375
bird,New Delhi,4,BK548,0.02880859375,False,0.263916015625
watch,New Delhi,4,BK548,0.052734375,False,0.271728515625
cup,New Delhi,4,BK548,0.04541015625,False,0.246337890625
cat,New Delhi,5,QJ252,0.07568359375,False,0.258544921875
house,New Delhi,5,QJ252,0.0634765625,False,0.292236328125
watch,New Delhi,5,QJ252,0.044921875,True,0.29052734375
airplane,New Delhi,5,QJ252,0.03466796875,False,0.282958984375
rabbit,New Delhi,5,QJ252,0.05517578125,False,0.25341796875
hat,New Delhi,5,QJ252,0.09716796875,False,0.26171875
car,New Delhi,5,QJ252,0.04150390625,False,0.267578125
bike,New Delhi,5,QJ252,0.04150390625,False,0.252197265625
tree,New Delhi,5,QJ252,0.044921875,False,0.255126953125
chair,New Delhi,5,QJ252,0.0537109375,True,0.27880859375
cup,New Delhi,5,QJ252,0.05029296875,False,0.274658203125
bird,New Delhi,5,QJ252,0.04638671875,False,0.259033203125
house,New Delhi,4,MD221,0.0859375,False,0.260009765625
chair,New Delhi,4,MD221,0.04296875,False,0.283935546875
airplane,New Delhi,4,MD221,0.04443359375,False,0.2578125
tree,New Delhi,4,MD221,0.05224609375,False,0.257568359375
car,New Delhi,4,MD221,0.07568359375,True,0.299560546875
cat,New Delhi,4,MD221,0.0361328125,False,0.244140625
bike,New Delhi,4,MD221,0.07958984375,False,0.255126953125
bird,New Delhi,4,MD221,0.1025390625,False,0.2509765625
rabbit,New Delhi,4,MD221,0.06201171875,True,0.2890625
hat,New Delhi,4,MD221,0.04541015625,False,0.2978515625
cup,New Delhi,4,MD221,0.03662109375,False,0.285400390625
watch,New Delhi,4,MD221,0.05322265625,True,0.278564453125
watch,New Delhi,5,WI452,0.07763671875,True,0.247802734375
tree,New Delhi,5,WI452,0.04541015625,True,0.3056640625
cup,New Delhi,5,WI452,0.01806640625,True,0.31201171875
rabbit,New Delhi,5,WI452,0.1005859375,False,0.249267578125
hat,New Delhi,5,WI452,0.06005859375,True,0.304443359375
chair,New Delhi,5,WI452,0.04931640625,True,0.317626953125
house,New Delhi,5,WI452,0.06396484375,False,0.288330078125
airplane,New Delhi,5,WI452,0.04150390625,False,0.273193359375
car,New Delhi,5,WI452,0.05419921875,False,0.293701171875
cat,New Delhi,5,WI452,0.08740234375,False,0.2587890625
bird,New Delhi,5,WI452,0.07080078125,False,0.2449951171875
watch,New Delhi,4,SE569,0.037109375,True,0.303466796875
airplane,New Delhi,4,SE569,0.04931640625,False,0.2451171875
bike,New Delhi,4,SE569,0.06787109375,False,0.24462890625
cup,New Delhi,4,SE569,0.0263671875,False,0.274169921875
cat,New Delhi,4,SE569,0.0458984375,False,0.24560546875
hat,New Delhi,4,SE569,0.05224609375,True,0.302490234375
rabbit,New Delhi,4,SE569,0.0302734375,True,0.265869140625
bird,New Delhi,4,SE569,0.06201171875,False,0.22216796875
tree,New Delhi,4,SE569,0.0498046875,True,0.279052734375
house,New Delhi,4,SE569,0.0859375,False,0.252197265625
car,New Delhi,4,SE569,0.037109375,False,0.268310546875
chair,New Delhi,4,SE569,0.0478515625,True,0.288330078125
car,New Delhi,5,FF602,0.080078125,False,0.254150390625
cat,New Delhi,5,FF602,0.06591796875,False,0.25244140625
watch,New Delhi,5,FF602,0.05224609375,False,0.281005859375
bike,New Delhi,5,FF602,0.08154296875,False,0.250244140625
house,New Delhi,5,FF602,0.0673828125,False,0.273681640625
cup,New Delhi,5,FF602,0.06982421875,False,0.24462890625
tree,New Delhi,4,YG621,0.0546875,False,0.251708984375
hat,New Delhi,4,YG621,0.04833984375,True,0.26318359375
cat,New Delhi,4,YG621,0.04296875,False,0.2587890625
house,New Delhi,4,YG621,0.083984375,False,0.2462158203125
rabbit,New Delhi,4,YG621,0.0361328125,True,0.296875
airplane,New Delhi,4,YG621,0.03564453125,False,0.251953125
chair,New Delhi,4,YG621,0.05859375,False,0.254638671875
cup,New Delhi,4,YG621,0.07958984375,False,0.28173828125
tree,New Delhi,4,YG621,0.076171875,False,0.25927734375
chair,New Delhi,4,YG621,0.037109375,True,0.2685546875
cat,New Delhi,4,YG621,0.14990234375,False,0.248046875
watch,New Delhi,4,YG621,0.05908203125,False,0.295166015625
rabbit,New Delhi,4,YG621,0.09912109375,False,0.229736328125
bird,New Delhi,4,YG621,0.08984375,False,0.26318359375
bike,New Delhi,4,YG621,0.05078125,False,0.2353515625
airplane,New Delhi,4,YG621,0.07861328125,False,0.264404296875
hat,New Delhi,4,YG621,0.03515625,False,0.27197265625
rabbit,New Delhi,4,RS627,0.11376953125,False,0.2196044921875
cup,New Delhi,4,RS627,0.1337890625,False,0.20947265625
cat,New Delhi,4,RS627,0.046875,False,0.251953125
chair,New Delhi,4,RS627,0.03076171875,True,0.296142578125
house,New Delhi,4,RS627,0.09228515625,False,0.2471923828125
tree,New Delhi,4,RS627,0.08984375,False,0.255859375
bike,New Delhi,4,RS627,0.0888671875,False,0.245849609375
chair,New Delhi,5,MX851,0.078125,False,0.2452392578125
bike,New Delhi,5,MX851,0.07861328125,False,0.2425537109375
car,New Delhi,5,MX851,0.09716796875,False,0.250244140625
watch,New Delhi,5,MX851,0.07958984375,False,0.266357421875
hat,New Delhi,5,MX851,0.06640625,False,0.237548828125
tree,New Delhi,5,MX851,0.0498046875,True,0.29736328125
cup,New Delhi,5,MX851,0.02294921875,True,0.304443359375
cat,New Delhi,5,MX851,0.05126953125,False,0.2403564453125
house,New Delhi,5,MX851,0.05908203125,True,0.3076171875
rabbit,New Delhi,5,MX851,0.05712890625,False,0.2332763671875
bird,New Delhi,5,MX851,0.04296875,False,0.252197265625
airplane,New Delhi,5,MX851,0.0693359375,False,0.229736328125
tree,New Delhi,4,NQ186,0.06591796875,False,0.26123046875
watch,New Delhi,4,NQ186,0.03564453125,True,0.2958984375
hat,New Delhi,4,NQ186,0.07373046875,False,0.23046875
rabbit,New Delhi,4,KX795,0.078125,False,0.265869140625
house,New Delhi,4,KX795,0.099609375,False,0.22998046875
tree,New Delhi,4,KX795,0.0341796875,True,0.272216796875
car,New Delhi,4,KX795,0.044921875,False,0.261962890625
cat,New Delhi,4,KX795,0.0458984375,False,0.2467041015625
bird,New Delhi,4,KX795,0.0498046875,False,0.2646484375
hat,New Delhi,4,KX795,0.017578125,True,0.306640625
airplane,New Delhi,4,KX795,0.04736328125,False,0.268310546875
watch,New Delhi,4,KX795,0.06884765625,False,0.27685546875
chair,New Delhi,4,KX795,0.037109375,True,0.296142578125
cup,New Delhi,4,KX795,0.0234375,True,0.287109375
bike,New Delhi,4,KX795,0.04931640625,False,0.276611328125
hat,New Delhi,7,OG224,0.03466796875,True,0.28564453125
cup,New Delhi,7,OG224,0.08447265625,False,0.2998046875
bird,New Delhi,7,OG224,0.0634765625,False,0.25048828125
tree,New Delhi,7,OG224,0.03564453125,True,0.3212890625
house,New Delhi,7,OG224,0.09130859375,False,0.2359619140625
watch,New Delhi,7,OG224,0.0537109375,True,0.3056640625
chair,New Delhi,7,OG224,0.06787109375,False,0.274169921875
car,New Delhi,8,BX879,0.0751953125,False,0.26513671875
watch,New Delhi,8,BX879,0.064453125,False,0.281005859375
hat,New Delhi,8,BX879,0.06201171875,True,0.309326171875
bike,New Delhi,8,BX879,0.060546875,False,0.29638671875
